season,date,home_team,away_team,home_goals,away_goals,result,target
2020.0,2020-12-16 00:00:00+00:00,Leeds,Newcastle,5,2,HOME_TEAM,1
2020.0,2020-12-16 00:00:00+00:00,Leicester,Everton,0,2,AWAY_TEAM,2
2020.0,2020-12-17 00:00:00+00:00,Aston Villa,Burnley,0,0,DRAW,0
2020.0,2020-12-17 00:00:00+00:00,Sheffield United,Man United,2,3,AWAY_TEAM,2
2020.0,2020-12-19 00:00:00+00:00,Newcastle,Fulham,1,1,DRAW,0
2020.0,2020-12-19 00:00:00+00:00,Southampton,Man City,0,1,AWAY_TEAM,2
2020.0,2020-12-19 00:00:00+00:00,Crystal Palace,Liverpool,0,7,AWAY_TEAM,2
2020.0,2020-12-19 00:00:00+00:00,Everton,Arsenal,2,1,HOME_TEAM,1
2020.0,2020-12-20 00:00:00+00:00,Brighton,Sheffield United,1,1,DRAW,0
2020.0,2020-12-20 00:00:00+00:00,Tottenham,Leicester,0,2,AWAY_TEAM,2
2020.0,2020-12-20 00:00:00+00:00,Man United,Leeds,6,2,HOME_TEAM,1
2020.0,2020-12-20 00:00:00+00:00,West Brom,Aston Villa,0,3,AWAY_TEAM,2
2020.0,2020-12-21 00:00:00+00:00,Burnley,Wolves,2,1,HOME_TEAM,1
2020.0,2020-12-21 00:00:00+00:00,Chelsea,West Ham,3,0,HOME_TEAM,1
2020.0,2020-12-26 00:00:00+00:00,Sheffield United,Everton,0,1,AWAY_TEAM,2
2020.0,2020-12-26 00:00:00+00:00,Leicester,Man United,2,2,DRAW,0
2020.0,2020-12-26 00:00:00+00:00,Aston Villa,Crystal Palace,3,0,HOME_TEAM,1
2020.0,2020-12-26 00:00:00+00:00,Fulham,Southampton,0,0,DRAW,0
2020.0,2020-12-26 00:00:00+00:00,Arsenal,Chelsea,3,1,HOME_TEAM,1
2020.0,2020-12-26 00:00:00+00:00,Man City,Newcastle,2,0,HOME_TEAM,1
2020.0,2020-12-27 00:00:00+00:00,West Ham,Brighton,2,2,DRAW,0
2020.0,2020-12-27 00:00:00+00:00,Liverpool,West Brom,1,1,DRAW,0
2020.0,2020-12-27 00:00:00+00:00,Leeds,Burnley,1,0,HOME_TEAM,1
2020.0,2020-12-27 00:00:00+00:00,Wolves,Tottenham,1,1,DRAW,0
2020.0,2020-12-28 00:00:00+00:00,Chelsea,Aston Villa,1,1,DRAW,0
2020.0,2020-12-28 00:00:00+00:00,Crystal Palace,Leicester,1,1,DRAW,0
2020.0,2020-12-29 00:00:00+00:00,Man United,Wolves,1,0,HOME_TEAM,1
2020.0,2020-12-29 00:00:00+00:00,West Brom,Leeds,0,5,AWAY_TEAM,2
2020.0,2020-12-29 00:00:00+00:00,Brighton,Arsenal,0,1,AWAY_TEAM,2
2020.0,2020-12-29 00:00:00+00:00,Burnley,Sheffield United,1,0,HOME_TEAM,1
2020.0,2020-12-29 00:00:00+00:00,Southampton,West Ham,0,0,DRAW,0
2020.0,2020-12-30 00:00:00+00:00,Newcastle,Liverpool,0,0,DRAW,0
2020.0,2021-01-01 00:00:00+00:00,Everton,West Ham,0,1,AWAY_TEAM,2
2020.0,2021-01-01 00:00:00+00:00,Man United,Aston Villa,2,1,HOME_TEAM,1
2020.0,2021-01-02 00:00:00+00:00,Tottenham,Leeds,3,0,HOME_TEAM,1
2020.0,2021-01-02 00:00:00+00:00,Crystal Palace,Sheffield United,2,0,HOME_TEAM,1
2020.0,2021-01-02 00:00:00+00:00,Brighton,Wolves,3,3,DRAW,0
2020.0,2021-01-02 00:00:00+00:00,West Brom,Arsenal,0,4,AWAY_TEAM,2
2020.0,2021-01-03 00:00:00+00:00,Chelsea,Man City,1,3,AWAY_TEAM,2
2020.0,2021-01-03 00:00:00+00:00,Newcastle,Leicester,1,2,AWAY_TEAM,2
2020.0,2021-01-04 00:00:00+00:00,Southampton,Liverpool,1,0,HOME_TEAM,1
2020.0,2021-01-12 00:00:00+00:00,Sheffield United,Newcastle,1,0,HOME_TEAM,1
2020.0,2021-01-12 00:00:00+00:00,Burnley,Man United,0,1,AWAY_TEAM,2
2020.0,2021-01-12 00:00:00+00:00,Wolves,Everton,1,2,AWAY_TEAM,2
2020.0,2021-01-13 00:00:00+00:00,Man City,Brighton,1,0,HOME_TEAM,1
2020.0,2021-01-13 00:00:00+00:00,Tottenham,Fulham,1,1,DRAW,0
2020.0,2021-01-14 00:00:00+00:00,Arsenal,Crystal Palace,0,0,DRAW,0
2020.0,2021-01-16 00:00:00+00:00,Leicester,Southampton,2,0,HOME_TEAM,1
2020.0,2021-01-16 00:00:00+00:00,Fulham,Chelsea,0,1,AWAY_TEAM,2
2020.0,2021-01-16 00:00:00+00:00,West Ham,Burnley,1,0,HOME_TEAM,1
2020.0,2021-01-16 00:00:00+00:00,Leeds,Brighton,0,1,AWAY_TEAM,2
2020.0,2021-01-16 00:00:00+00:00,Wolves,West Brom,2,3,AWAY_TEAM,2
2020.0,2021-01-17 00:00:00+00:00,Sheffield United,Tottenham,1,3,AWAY_TEAM,2
2020.0,2021-01-17 00:00:00+00:00,Liverpool,Man United,0,0,DRAW,0
2020.0,2021-01-17 00:00:00+00:00,Man City,Crystal Palace,4,0,HOME_TEAM,1
2020.0,2021-01-18 00:00:00+00:00,Arsenal,Newcastle,3,0,HOME_TEAM,1
2020.0,2021-01-19 00:00:00+00:00,West Ham,West Brom,2,1,HOME_TEAM,1
2020.0,2021-01-19 00:00:00+00:00,Leicester,Chelsea,2,0,HOME_TEAM,1
2020.0,2021-01-20 00:00:00+00:00,Fulham,Man United,1,2,AWAY_TEAM,2
2020.0,2021-01-20 00:00:00+00:00,Man City,Aston Villa,2,0,HOME_TEAM,1
2020.0,2021-01-21 00:00:00+00:00,Liverpool,Burnley,0,1,AWAY_TEAM,2
2020.0,2021-01-23 00:00:00+00:00,Aston Villa,Newcastle,2,0,HOME_TEAM,1
2020.0,2021-01-26 00:00:00+00:00,Crystal Palace,West Ham,2,3,AWAY_TEAM,2
2020.0,2021-01-26 00:00:00+00:00,Newcastle,Leeds,1,2,AWAY_TEAM,2
2020.0,2021-01-26 00:00:00+00:00,Southampton,Arsenal,1,3,AWAY_TEAM,2
2020.0,2021-01-26 00:00:00+00:00,West Brom,Man City,0,5,AWAY_TEAM,2
2020.0,2021-01-27 00:00:00+00:00,Man United,Sheffield United,1,2,AWAY_TEAM,2
2020.0,2021-01-27 00:00:00+00:00,Everton,Leicester,1,1,DRAW,0
2020.0,2021-01-27 00:00:00+00:00,Chelsea,Wolves,0,0,DRAW,0
2020.0,2021-01-27 00:00:00+00:00,Burnley,Aston Villa,3,2,HOME_TEAM,1
2020.0,2021-01-27 00:00:00+00:00,Brighton,Fulham,0,0,DRAW,0
2020.0,2021-01-28 00:00:00+00:00,Tottenham,Liverpool,1,3,AWAY_TEAM,2
2020.0,2021-01-30 00:00:00+00:00,Everton,Newcastle,0,2,AWAY_TEAM,2
2020.0,2021-01-30 00:00:00+00:00,Crystal Palace,Wolves,1,0,HOME_TEAM,1
2020.0,2021-01-30 00:00:00+00:00,Man City,Sheffield United,1,0,HOME_TEAM,1
2020.0,2021-01-30 00:00:00+00:00,West Brom,Fulham,2,2,DRAW,0
2020.0,2021-01-30 00:00:00+00:00,Arsenal,Man United,0,0,DRAW,0
2020.0,2021-01-30 00:00:00+00:00,Southampton,Aston Villa,0,1,AWAY_TEAM,2
2020.0,2021-01-31 00:00:00+00:00,Brighton,Tottenham,1,0,HOME_TEAM,1
2020.0,2021-01-31 00:00:00+00:00,West Ham,Liverpool,1,3,AWAY_TEAM,2
2020.0,2021-01-31 00:00:00+00:00,Leicester,Leeds,1,3,AWAY_TEAM,2
2020.0,2021-01-31 00:00:00+00:00,Chelsea,Burnley,2,0,HOME_TEAM,1
2020.0,2021-02-02 00:00:00+00:00,Sheffield United,West Brom,2,1,HOME_TEAM,1
2020.0,2021-02-02 00:00:00+00:00,Wolves,Arsenal,2,1,HOME_TEAM,1
2020.0,2021-02-02 00:00:00+00:00,Man United,Southampton,9,0,HOME_TEAM,1
2020.0,2021-02-02 00:00:00+00:00,Newcastle,Crystal Palace,1,2,AWAY_TEAM,2
2020.0,2021-02-03 00:00:00+00:00,Aston Villa,West Ham,1,3,AWAY_TEAM,2
2020.0,2021-02-03 00:00:00+00:00,Liverpool,Brighton,0,1,AWAY_TEAM,2
2020.0,2021-02-03 00:00:00+00:00,Fulham,Leicester,0,2,AWAY_TEAM,2
2020.0,2021-02-03 00:00:00+00:00,Burnley,Man City,0,2,AWAY_TEAM,2
2020.0,2021-02-03 00:00:00+00:00,Leeds,Everton,1,2,AWAY_TEAM,2
2020.0,2021-02-04 00:00:00+00:00,Tottenham,Chelsea,0,1,AWAY_TEAM,2
2020.0,2021-02-06 00:00:00+00:00,Aston Villa,Arsenal,1,0,HOME_TEAM,1
2020.0,2021-02-06 00:00:00+00:00,Burnley,Brighton,1,1,DRAW,0
2020.0,2021-02-06 00:00:00+00:00,Newcastle,Southampton,3,2,HOME_TEAM,1
2020.0,2021-02-06 00:00:00+00:00,Fulham,West Ham,0,0,DRAW,0
2020.0,2021-02-06 00:00:00+00:00,Man United,Everton,3,3,DRAW,0
2020.0,2021-02-07 00:00:00+00:00,Sheffield United,Chelsea,1,2,AWAY_TEAM,2
2020.0,2021-02-07 00:00:00+00:00,Liverpool,Man City,1,4,AWAY_TEAM,2
2020.0,2021-02-07 00:00:00+00:00,Tottenham,West Brom,2,0,HOME_TEAM,1
2020.0,2021-02-07 00:00:00+00:00,Wolves,Leicester,0,0,DRAW,0
2020.0,2021-02-08 00:00:00+00:00,Leeds,Crystal Palace,2,0,HOME_TEAM,1
2020.0,2021-02-13 00:00:00+00:00,Brighton,Aston Villa,0,0,DRAW,0
2020.0,2021-02-13 00:00:00+00:00,Leicester,Liverpool,3,1,HOME_TEAM,1
2020.0,2021-02-13 00:00:00+00:00,Crystal Palace,Burnley,0,3,AWAY_TEAM,2
2020.0,2021-02-13 00:00:00+00:00,Man City,Tottenham,3,0,HOME_TEAM,1
2020.0,2021-02-14 00:00:00+00:00,West Brom,Man United,1,1,DRAW,0
2020.0,2021-02-14 00:00:00+00:00,Arsenal,Leeds,4,2,HOME_TEAM,1
2020.0,2021-02-14 00:00:00+00:00,Southampton,Wolves,1,2,AWAY_TEAM,2
2020.0,2021-02-14 00:00:00+00:00,Everton,Fulham,0,2,AWAY_TEAM,2
2020.0,2021-02-15 00:00:00+00:00,Chelsea,Newcastle,2,0,HOME_TEAM,1
2020.0,2021-02-15 00:00:00+00:00,West Ham,Sheffield United,3,0,HOME_TEAM,1
2020.0,2021-02-17 00:00:00+00:00,Burnley,Fulham,1,1,DRAW,0
2020.0,2021-02-17 00:00:00+00:00,Everton,Man City,1,3,AWAY_TEAM,2
2020.0,2021-02-19 00:00:00+00:00,Wolves,Leeds,1,0,HOME_TEAM,1
2020.0,2021-02-20 00:00:00+00:00,Southampton,Chelsea,1,1,DRAW,0
2020.0,2021-02-20 00:00:00+00:00,Burnley,West Brom,0,0,DRAW,0
2020.0,2021-02-20 00:00:00+00:00,Liverpool,Everton,0,2,AWAY_TEAM,2
2020.0,2021-02-20 00:00:00+00:00,Fulham,Sheffield United,1,0,HOME_TEAM,1
2020.0,2021-02-21 00:00:00+00:00,Man United,Newcastle,3,1,HOME_TEAM,1
2020.0,2021-02-21 00:00:00+00:00,Arsenal,Man City,0,1,AWAY_TEAM,2
2020.0,2021-02-21 00:00:00+00:00,Aston Villa,Leicester,1,2,AWAY_TEAM,2
2020.0,2021-02-21 00:00:00+00:00,West Ham,Tottenham,2,1,HOME_TEAM,1
2020.0,2021-02-22 00:00:00+00:00,Brighton,Crystal Palace,1,2,AWAY_TEAM,2
2020.0,2021-02-23 00:00:00+00:00,Leeds,Southampton,3,0,HOME_TEAM,1
2020.0,2021-02-27 00:00:00+00:00,Man City,West Ham,2,1,HOME_TEAM,1
2020.0,2021-02-27 00:00:00+00:00,West Brom,Brighton,1,0,HOME_TEAM,1
2020.0,2021-02-27 00:00:00+00:00,Leeds,Aston Villa,0,1,AWAY_TEAM,2
2020.0,2021-02-27 00:00:00+00:00,Newcastle,Wolves,1,1,DRAW,0
2020.0,2021-02-28 00:00:00+00:00,Sheffield United,Liverpool,0,2,AWAY_TEAM,2
2020.0,2021-02-28 00:00:00+00:00,Chelsea,Man United,0,0,DRAW,0
2020.0,2021-02-28 00:00:00+00:00,Tottenham,Burnley,4,0,HOME_TEAM,1
2020.0,2021-02-28 00:00:00+00:00,Leicester,Arsenal,1,3,AWAY_TEAM,2
2020.0,2021-02-28 00:00:00+00:00,Crystal Palace,Fulham,0,0,DRAW,0
2020.0,2021-03-01 00:00:00+00:00,Everton,Southampton,1,0,HOME_TEAM,1
2020.0,2021-03-02 00:00:00+00:00,Man City,Wolves,4,1,HOME_TEAM,1
2020.0,2021-03-03 00:00:00+00:00,Burnley,Leicester,1,1,DRAW,0
2020.0,2021-03-03 00:00:00+00:00,Sheffield United,Aston Villa,1,0,HOME_TEAM,1
2020.0,2021-03-03 00:00:00+00:00,Crystal Palace,Man United,0,0,DRAW,0
2020.0,2021-03-04 00:00:00+00:00,West Brom,Everton,0,1,AWAY_TEAM,2
2020.0,2021-03-04 00:00:00+00:00,Liverpool,Chelsea,0,1,AWAY_TEAM,2
2020.0,2021-03-04 00:00:00+00:00,Fulham,Tottenham,0,1,AWAY_TEAM,2
2020.0,2021-03-06 00:00:00+00:00,Burnley,Arsenal,1,1,DRAW,0
2020.0,2021-03-06 00:00:00+00:00,Sheffield United,Southampton,0,2,AWAY_TEAM,2
2020.0,2021-03-06 00:00:00+00:00,Aston Villa,Wolves,0,0,DRAW,0
2020.0,2021-03-06 00:00:00+00:00,Brighton,Leicester,1,2,AWAY_TEAM,2
2020.0,2021-03-07 00:00:00+00:00,West Brom,Newcastle,0,0,DRAW,0
2020.0,2021-03-07 00:00:00+00:00,Liverpool,Fulham,0,1,AWAY_TEAM,2
2020.0,2021-03-07 00:00:00+00:00,Man City,Man United,0,2,AWAY_TEAM,2
2020.0,2021-03-07 00:00:00+00:00,Tottenham,Crystal Palace,4,1,HOME_TEAM,1
2020.0,2021-03-08 00:00:00+00:00,Chelsea,Everton,2,0,HOME_TEAM,1
2020.0,2021-03-08 00:00:00+00:00,West Ham,Leeds,2,0,HOME_TEAM,1
2020.0,2021-03-10 00:00:00+00:00,Man City,Southampton,5,2,HOME_TEAM,1
2020.0,2021-03-12 00:00:00+00:00,Newcastle,Aston Villa,1,1,DRAW,0
2020.0,2021-03-13 00:00:00+00:00,Leeds,Chelsea,0,0,DRAW,0
2020.0,2021-03-13 00:00:00+00:00,Crystal Palace,West Brom,1,0,HOME_TEAM,1
2020.0,2021-03-13 00:00:00+00:00,Everton,Burnley,1,2,AWAY_TEAM,2
2020.0,2021-03-13 00:00:00+00:00,Fulham,Man City,0,3,AWAY_TEAM,2
2020.0,2021-03-14 00:00:00+00:00,Southampton,Brighton,1,2,AWAY_TEAM,2
2020.0,2021-03-14 00:00:00+00:00,Leicester,Sheffield United,5,0,HOME_TEAM,1
2020.0,2021-03-14 00:00:00+00:00,Arsenal,Tottenham,2,1,HOME_TEAM,1
2020.0,2021-03-14 00:00:00+00:00,Man United,West Ham,1,0,HOME_TEAM,1
2020.0,2021-03-15 00:00:00+00:00,Wolves,Liverpool,0,1,AWAY_TEAM,2
2020.0,2021-03-19 00:00:00+00:00,Fulham,Leeds,1,2,AWAY_TEAM,2
2020.0,2021-03-20 00:00:00+00:00,Brighton,Newcastle,3,0,HOME_TEAM,1
2020.0,2021-03-21 00:00:00+00:00,West Ham,Arsenal,3,3,DRAW,0
2020.0,2021-03-21 00:00:00+00:00,Aston Villa,Tottenham,0,2,AWAY_TEAM,2
2020.0,2021-04-03 00:00:00+00:00,Chelsea,West Brom,2,5,AWAY_TEAM,2
2020.0,2021-04-03 00:00:00+00:00,Leeds,Sheffield United,2,1,HOME_TEAM,1
2020.0,2021-04-03 00:00:00+00:00,Leicester,Man City,0,2,AWAY_TEAM,2
2020.0,2021-04-03 00:00:00+00:00,Arsenal,Liverpool,0,3,AWAY_TEAM,2
2020.0,2021-04-04 00:00:00+00:00,Man United,Brighton,2,1,HOME_TEAM,1
2020.0,2021-04-04 00:00:00+00:00,Aston Villa,Fulham,3,1,HOME_TEAM,1
2020.0,2021-04-04 00:00:00+00:00,Newcastle,Tottenham,2,2,DRAW,0
2020.0,2021-04-04 00:00:00+00:00,Southampton,Burnley,3,2,HOME_TEAM,1
2020.0,2021-04-05 00:00:00+00:00,Everton,Crystal Palace,1,1,DRAW,0
2020.0,2021-04-05 00:00:00+00:00,Wolves,West Ham,2,3,AWAY_TEAM,2
2020.0,2021-04-09 00:00:00+00:00,Fulham,Wolves,0,1,AWAY_TEAM,2
2020.0,2021-04-10 00:00:00+00:00,Man City,Leeds,1,2,AWAY_TEAM,2
2020.0,2021-04-10 00:00:00+00:00,Liverpool,Aston Villa,2,1,HOME_TEAM,1
2020.0,2021-04-10 00:00:00+00:00,Crystal Palace,Chelsea,1,4,AWAY_TEAM,2
2020.0,2021-04-11 00:00:00+00:00,Sheffield United,Arsenal,0,3,AWAY_TEAM,2
2020.0,2021-04-11 00:00:00+00:00,Tottenham,Man United,1,3,AWAY_TEAM,2
2020.0,2021-04-11 00:00:00+00:00,West Ham,Leicester,3,2,HOME_TEAM,1
2020.0,2021-04-11 00:00:00+00:00,Burnley,Newcastle,1,2,AWAY_TEAM,2
2020.0,2021-04-12 00:00:00+00:00,West Brom,Southampton,3,0,HOME_TEAM,1
2020.0,2021-04-12 00:00:00+00:00,Brighton,Everton,0,0,DRAW,0
2020.0,2021-04-16 00:00:00+00:00,Everton,Tottenham,2,2,DRAW,0
2020.0,2021-04-17 00:00:00+00:00,Newcastle,West Ham,3,2,HOME_TEAM,1
2020.0,2021-04-17 00:00:00+00:00,Wolves,Sheffield United,1,0,HOME_TEAM,1
2020.0,2021-04-18 00:00:00+00:00,Arsenal,Fulham,1,1,DRAW,0
2020.0,2021-04-18 00:00:00+00:00,Man United,Burnley,3,1,HOME_TEAM,1
2020.0,2021-04-19 00:00:00+00:00,Leeds,Liverpool,1,1,DRAW,0
2020.0,2021-04-20 00:00:00+00:00,Chelsea,Brighton,0,0,DRAW,0
2020.0,2021-04-21 00:00:00+00:00,Aston Villa,Man City,1,2,AWAY_TEAM,2
2020.0,2021-04-21 00:00:00+00:00,Tottenham,Southampton,2,1,HOME_TEAM,1
2020.0,2021-04-22 00:00:00+00:00,Leicester,West Brom,3,0,HOME_TEAM,1
2020.0,2021-04-23 00:00:00+00:00,Arsenal,Everton,0,1,AWAY_TEAM,2
2020.0,2021-04-24 00:00:00+00:00,Liverpool,Newcastle,1,1,DRAW,0
2020.0,2021-04-24 00:00:00+00:00,West Ham,Chelsea,0,1,AWAY_TEAM,2
2020.0,2021-04-24 00:00:00+00:00,Sheffield United,Brighton,1,0,HOME_TEAM,1
2020.0,2021-04-25 00:00:00+00:00,Wolves,Burnley,0,4,AWAY_TEAM,2
2020.0,2021-04-25 00:00:00+00:00,Leeds,Man United,0,0,DRAW,0
2020.0,2021-04-25 00:00:00+00:00,Aston Villa,West Brom,2,2,DRAW,0
2020.0,2021-04-26 00:00:00+00:00,Leicester,Crystal Palace,2,1,HOME_TEAM,1
2020.0,2021-04-30 00:00:00+00:00,Southampton,Leicester,1,1,DRAW,0
2020.0,2021-05-01 00:00:00+00:00,Crystal Palace,Man City,0,2,AWAY_TEAM,2
2020.0,2021-05-01 00:00:00+00:00,Brighton,Leeds,2,0,HOME_TEAM,1
2020.0,2021-05-01 00:00:00+00:00,Chelsea,Fulham,2,0,HOME_TEAM,1
2020.0,2021-05-01 00:00:00+00:00,Everton,Aston Villa,1,2,AWAY_TEAM,2
2020.0,2021-05-02 00:00:00+00:00,Newcastle,Arsenal,0,2,AWAY_TEAM,2
2020.0,2021-05-02 00:00:00+00:00,Tottenham,Sheffield United,4,0,HOME_TEAM,1
2020.0,2021-05-03 00:00:00+00:00,West Brom,Wolves,1,1,DRAW,0
2020.0,2021-05-03 00:00:00+00:00,Burnley,West Ham,1,2,AWAY_TEAM,2
2020.0,2021-05-07 00:00:00+00:00,Leicester,Newcastle,2,4,AWAY_TEAM,2
2020.0,2021-05-08 00:00:00+00:00,Leeds,Tottenham,3,1,HOME_TEAM,1
2020.0,2021-05-08 00:00:00+00:00,Sheffield United,Crystal Palace,0,2,AWAY_TEAM,2
2020.0,2021-05-08 00:00:00+00:00,Man City,Chelsea,1,2,AWAY_TEAM,2
2020.0,2021-05-08 00:00:00+00:00,Liverpool,Southampton,2,0,HOME_TEAM,1
2020.0,2021-05-09 00:00:00+00:00,Wolves,Brighton,2,1,HOME_TEAM,1
2020.0,2021-05-09 00:00:00+00:00,Aston Villa,Man United,1,3,AWAY_TEAM,2
2020.0,2021-05-09 00:00:00+00:00,West Ham,Everton,0,1,AWAY_TEAM,2
2020.0,2021-05-09 00:00:00+00:00,Arsenal,West Brom,3,1,HOME_TEAM,1
2020.0,2021-05-10 00:00:00+00:00,Fulham,Burnley,0,2,AWAY_TEAM,2
2020.0,2021-05-11 00:00:00+00:00,Southampton,Crystal Palace,3,1,HOME_TEAM,1
2020.0,2021-05-11 00:00:00+00:00,Man United,Leicester,1,2,AWAY_TEAM,2
2020.0,2021-05-12 00:00:00+00:00,Chelsea,Arsenal,0,1,AWAY_TEAM,2
2020.0,2021-05-13 00:00:00+00:00,Aston Villa,Everton,0,0,DRAW,0
2020.0,2021-05-13 00:00:00+00:00,Man United,Liverpool,2,4,AWAY_TEAM,2
2020.0,2021-05-14 00:00:00+00:00,Newcastle,Man City,3,4,AWAY_TEAM,2
2020.0,2021-05-15 00:00:00+00:00,Burnley,Leeds,0,4,AWAY_TEAM,2
2020.0,2021-05-15 00:00:00+00:00,Brighton,West Ham,1,1,DRAW,0
2020.0,2021-05-15 00:00:00+00:00,Southampton,Fulham,3,1,HOME_TEAM,1
2020.0,2021-05-16 00:00:00+00:00,Everton,Sheffield United,0,1,AWAY_TEAM,2
2020.0,2021-05-16 00:00:00+00:00,West Brom,Liverpool,1,2,AWAY_TEAM,2
2020.0,2021-05-16 00:00:00+00:00,Tottenham,Wolves,2,0,HOME_TEAM,1
2020.0,2021-05-16 00:00:00+00:00,Crystal Palace,Aston Villa,3,2,HOME_TEAM,1
2020.0,2021-05-18 00:00:00+00:00,Man United,Fulham,1,1,DRAW,0
2020.0,2021-05-18 00:00:00+00:00,Southampton,Leeds,0,2,AWAY_TEAM,2
2020.0,2021-05-18 00:00:00+00:00,Brighton,Man City,3,2,HOME_TEAM,1
2020.0,2021-05-18 00:00:00+00:00,Chelsea,Leicester,2,1,HOME_TEAM,1
2020.0,2021-05-19 00:00:00+00:00,Everton,Wolves,1,0,HOME_TEAM,1
2020.0,2021-05-19 00:00:00+00:00,Newcastle,Sheffield United,1,0,HOME_TEAM,1
2020.0,2021-05-19 00:00:00+00:00,Tottenham,Aston Villa,1,2,AWAY_TEAM,2
2020.0,2021-05-19 00:00:00+00:00,Crystal Palace,Arsenal,1,3,AWAY_TEAM,2
2020.0,2021-05-19 00:00:00+00:00,Burnley,Liverpool,0,3,AWAY_TEAM,2
2020.0,2021-05-19 00:00:00+00:00,West Brom,West Ham,1,3,AWAY_TEAM,2
2020.0,2021-05-23 00:00:00+00:00,Liverpool,Crystal Palace,2,0,HOME_TEAM,1
2020.0,2021-05-23 00:00:00+00:00,Wolves,Man United,1,2,AWAY_TEAM,2
2020.0,2021-05-23 00:00:00+00:00,West Ham,Southampton,3,0,HOME_TEAM,1
2020.0,2021-05-23 00:00:00+00:00,Sheffield United,Burnley,1,0,HOME_TEAM,1
2020.0,2021-05-23 00:00:00+00:00,Man City,Everton,5,0,HOME_TEAM,1
2020.0,2021-05-23 00:00:00+00:00,Leicester,Tottenham,2,4,AWAY_TEAM,2
2020.0,2021-05-23 00:00:00+00:00,Leeds,West Brom,3,1,HOME_TEAM,1
2020.0,2021-05-23 00:00:00+00:00,Fulham,Newcastle,0,2,AWAY_TEAM,2
2020.0,2021-05-23 00:00:00+00:00,Aston Villa,Chelsea,2,1,HOME_TEAM,1
2020.0,2021-05-23 00:00:00+00:00,Arsenal,Brighton,2,0,HOME_TEAM,1
2021.0,2021-08-13 00:00:00+00:00,Brentford,Arsenal,2,0,HOME_TEAM,1
2021.0,2021-08-14 00:00:00+00:00,Man United,Leeds,5,1,HOME_TEAM,1
2021.0,2021-08-14 00:00:00+00:00,Burnley,Brighton,1,2,AWAY_TEAM,2
2021.0,2021-08-14 00:00:00+00:00,Chelsea,Crystal Palace,3,0,HOME_TEAM,1
2021.0,2021-08-14 00:00:00+00:00,Everton,Southampton,3,1,HOME_TEAM,1
2021.0,2021-08-14 00:00:00+00:00,Leicester,Wolves,1,0,HOME_TEAM,1
2021.0,2021-08-14 00:00:00+00:00,Watford,Aston Villa,3,2,HOME_TEAM,1
2021.0,2021-08-14 00:00:00+00:00,Norwich,Liverpool,0,3,AWAY_TEAM,2
2021.0,2021-08-15 00:00:00+00:00,Newcastle,West Ham,2,4,AWAY_TEAM,2
2021.0,2021-08-15 00:00:00+00:00,Tottenham,Man City,1,0,HOME_TEAM,1
2021.0,2021-08-21 00:00:00+00:00,Man City,Norwich,5,0,HOME_TEAM,1
2021.0,2021-08-21 00:00:00+00:00,Leeds,Everton,2,2,DRAW,0
2021.0,2021-08-21 00:00:00+00:00,Brighton,Watford,2,0,HOME_TEAM,1
2021.0,2021-08-21 00:00:00+00:00,Aston Villa,Newcastle,2,0,HOME_TEAM,1
2021.0,2021-08-21 00:00:00+00:00,Liverpool,Burnley,2,0,HOME_TEAM,1
2021.0,2021-08-21 00:00:00+00:00,Crystal Palace,Brentford,0,0,DRAW,0
2021.0,2021-08-22 00:00:00+00:00,Wolves,Tottenham,0,1,AWAY_TEAM,2
2021.0,2021-08-22 00:00:00+00:00,Arsenal,Chelsea,0,2,AWAY_TEAM,2
2021.0,2021-08-22 00:00:00+00:00,Southampton,Man United,1,1,DRAW,0
2021.0,2021-08-23 00:00:00+00:00,West Ham,Leicester,4,1,HOME_TEAM,1
2021.0,2021-08-28 00:00:00+00:00,Liverpool,Chelsea,1,1,DRAW,0
2021.0,2021-08-28 00:00:00+00:00,West Ham,Crystal Palace,2,2,DRAW,0
2021.0,2021-08-28 00:00:00+00:00,Norwich,Leicester,1,2,AWAY_TEAM,2
2021.0,2021-08-28 00:00:00+00:00,Man City,Arsenal,5,0,HOME_TEAM,1
2021.0,2021-08-28 00:00:00+00:00,Brighton,Everton,0,2,AWAY_TEAM,2
2021.0,2021-08-28 00:00:00+00:00,Newcastle,Southampton,2,2,DRAW,0
2021.0,2021-08-28 00:00:00+00:00,Aston Villa,Brentford,1,1,DRAW,0
2021.0,2021-08-29 00:00:00+00:00,Burnley,Leeds,1,1,DRAW,0
2021.0,2021-08-29 00:00:00+00:00,Tottenham,Watford,1,0,HOME_TEAM,1
2021.0,2021-08-29 00:00:00+00:00,Wolves,Man United,0,1,AWAY_TEAM,2
2021.0,2021-09-11 00:00:00+00:00,Chelsea,Aston Villa,3,0,HOME_TEAM,1
2021.0,2021-09-11 00:00:00+00:00,Watford,Wolves,0,2,AWAY_TEAM,2
2021.0,2021-09-11 00:00:00+00:00,Southampton,West Ham,0,0,DRAW,0
2021.0,2021-09-11 00:00:00+00:00,Man United,Newcastle,4,1,HOME_TEAM,1
2021.0,2021-09-11 00:00:00+00:00,Brentford,Brighton,0,1,AWAY_TEAM,2
2021.0,2021-09-11 00:00:00+00:00,Arsenal,Norwich,1,0,HOME_TEAM,1
2021.0,2021-09-11 00:00:00+00:00,Crystal Palace,Tottenham,3,0,HOME_TEAM,1
2021.0,2021-09-11 00:00:00+00:00,Leicester,Man City,0,1,AWAY_TEAM,2
